Targets,X_0,X_1,X_2,X_3,X_4,X_5
1,33.130417,43.051186,26.263237,7.594593,0.0,0.0
0,15.787315,-8.373756,-13.758606,21.687561,0.0,0.0
1,45.464363,7.0595665,-37.880867,43.295853,0.0,0.0
0,25.554039,-47.06225,-5.180485,44.208298,0.0,0.0
0,-16.748386,-2.635704,5.4789047,10.368042,0.0,0.0
1,-10.514961,28.753174,19.972382,19.16198,0.0,0.0
0,48.178314,-47.051716,22.909073,18.441818,0.0,0.0
0,3.9541054,19.033424,-12.12458,6.635254,0.0,0.0
0,20.976486,-25.27283,-37.264114,-8.925766,0.0,0.0
0,48.201477,16.680893,-47.175842,-29.835981,0.0,0.0
0,-35.66105,24.75956,14.506065,-15.030926,0.0,0.0
0,-49.343075,17.197243,-12.278343,-19.547897,0.0,0.0
1,-24.118137,45.5942,49.80973,15.673904,0.0,0.0
0,40.409317,-8.321594,-7.0983124,-5.183666,0.0,0.0
0,-21.691746,-37.093235,-13.690628,8.425678,0.0,0.0
0,-26.889181,43.61518,10.151077,13.204884,0.0,0.0
0,-30.312038,44.68457,30.509254,-40.92831,0.0,0.0
0,1.5831413,-35.753258,-24.065186,-35.686066,0.0,0.0
1,40.441887,27.278725,-6.168808,2.9746895,0.0,0.0
1,28.716011,14.510338,28.726349,49.769295,0.0,0.0
1,-41.530655,48.73803,44.370667,47.75856,0.0,0.0
0,-43.46105,-28.560852,-15.197269,2.9805183,0.0,0.0
1,-4.472828,16.617783,7.2327423,31.170975,0.0,0.0
0,-11.498081,33.042267,-44.66825,-40.573162,0.0,0.0
1,37.059235,40.423943,28.272018,-17.53267,0.0,0.0
1,31.902428,23.176369,39.67289,-0.91674423,0.0,0.0
0,4.02446,43.238945,-44.24112,-5.4416466,0.0,0.0
0,4.1112595,-21.079296,-22.934896,-31.427748,0.0,0.0
0,12.650215,4.4164543,7.586891,-45.651752,0.0,0.0
0,3.231018,-7.8044167,20.149994,12.015472,0.0,0.0
0,15.396317,30.042397,-29.466808,28.443596,0.0,0.0
0,-2.2478027,0.15599823,18.111748,-3.8244324,0.0,0.0
1,46.677185,14.47522,43.256104,-23.82673,0.0,0.0
0,-36.980957,-19.563425,-19.032001,-36.23767,0.0,0.0
0,-41.64316,-32.626766,-32.202274,29.156502,0.0,0.0
1,23.787872,45.207657,-28.260595,24.044395,0.0,0.0
0,4.5051765,10.164093,36.87194,-39.65873,0.0,0.0
1,-7.4929123,41.053413,48.321297,-14.097427,0.0,0.0
0,13.025482,-10.031254,33.460144,-5.7132072,0.0,0.0
0,-28.013437,-25.388176,29.571358,-5.487507,0.0,0.0
0,32.756317,-32.527065,-42.85711,33.375114,0.0,0.0
1,11.535191,21.870995,11.986725,5.861889,0.0,0.0
0,11.967075,21.57618,2.849846,-6.014244,0.0,0.0
0,-35.017593,24.164589,13.857727,-10.87302,0.0,0.0
1,22.895805,14.570206,-31.082327,43.62625,0.0,0.0
0,-36.31972,-2.8399353,-22.996658,-36.27473,0.0,0.0
0,-45.891335,22.833954,-28.564411,-43.69825,0.0,0.0
0,-31.82224,37.01007,-26.592518,43.192253,0.0,0.0
0,20.235672,-12.953167,17.9057,-43.037,0.0,0.0
0,-22.010273,-10.511429,5.5760803,9.158482,0.0,0.0
0,-0.75523376,-39.277065,-13.628769,18.220116,0.0,0.0
0,-0.8072853,3.69944,2.0326805,-27.85185,0.0,0.0
1,20.512917,10.707153,15.37693,27.636917,0.0,0.0
0,-38.63072,19.109756,-45.526665,49.447372,0.0,0.0
0,30.113548,-27.968424,-31.811935,-48.99127,0.0,0.0
1,44.722702,13.018967,-43.89931,49.271606,0.0,0.0
0,-25.925518,-0.20891953,-39.17485,19.691483,0.0,0.0
1,15.954674,49.498566,-20.783657,10.877663,0.0,0.0
0,-29.287743,-19.962847,-46.05022,-26.824749,0.0,0.0
0,22.279724,-34.96744,-7.51527,-31.479095,0.0,0.0
0,37.275177,7.485794,-27.812946,-17.718582,0.0,0.0
0,-39.566277,47.361794,8.6893425,16.703323,0.0,0.0
0,-44.942505,18.661842,-6.1775665,2.544464,0.0,0.0
0,2.140831,14.675964,-24.056322,20.404175,0.0,0.0
1,48.070778,37.837433,-44.323814,27.26442,0.0,0.0
0,-46.361237,-28.316624,37.294838,35.33291,0.0,0.0
0,-43.0286,33.866592,9.739651,-37.353527,0.0,0.0
0,35.93705,-13.760479,-19.856607,46.726273,0.0,0.0
0,1.4465218,13.170616,28.549347,-19.694286,0.0,0.0
0,45.271667,-9.186596,14.4804,-20.649904,0.0,0.0
0,-24.28068,-21.83032,-38.33905,29.48996,0.0,0.0
0,15.260071,49.886772,-18.0489,-29.050714,0.0,0.0
0,-26.697319,-2.5744324,-12.731266,0.43860245,0.0,0.0
0,-16.745003,-3.3922806,-21.459484,41.510376,0.0,0.0
0,-10.14809,-20.098495,-43.15391,15.085312,0.0,0.0
0,-38.73278,-22.686832,18.189827,35.82315,0.0,0.0
0,44.339844,-8.818756,12.403454,-42.780834,0.0,0.0
1,39.32232,10.325668,0.35134125,14.603714,0.0,0.0
0,48.978897,14.152023,-30.157291,11.396496,0.0,0.0
0,26.30989,-16.494362,0.19278717,6.5890083,0.0,0.0
0,19.78975,-34.67812,46.325096,13.304127,0.0,0.0
0,-35.254025,-12.353523,-31.329239,-37.941216,0.0,0.0
0,-19.067764,-24.187744,-29.91873,46.457184,0.0,0.0
1,18.179901,48.498505,20.220825,44.804832,0.0,0.0
1,-23.08792,10.383606,26.06211,41.80603,0.0,0.0
0,38.998764,-40.62829,17.104652,-4.8846054,0.0,0.0
0,39.389977,-33.462677,-44.14287,-29.72747,0.0,0.0
0,30.584457,-11.947567,-39.06698,-34.691574,0.0,0.0
1,2.7953987,40.49105,11.316021,6.1084023,0.0,0.0
0,27.988052,-23.03499,-4.4571,-32.71119,0.0,0.0
0,-20.859045,-25.97038,-16.091335,-13.376705,0.0,0.0
0,-19.000404,-33.168137,42.702744,-9.628052,0.0,0.0
0,22.692505,-40.961967,-49.020638,-9.73111,0.0,0.0
0,-20.861233,-40.74049,-23.619806,-48.625164,0.0,0.0
1,16.802887,31.297455,-19.911224,22.306076,0.0,0.0
0,-28.97566,-20.160406,-36.211895,-34.71025,0.0,0.0
0,-32.877666,3.9022026,8.613419,41.671555,0.0,0.0
0,-28.67635,-18.875938,41.94509,45.15863,0.0,0.0
0,30.715767,-23.183638,-21.209503,8.96656,0.0,0.0
0,-8.305382,1.2389107,16.28386,30.254509,0.0,0.0
1,11.028816,7.97015,42.111008,19.430443,0.0,0.0
0,-20.038277,49.912193,34.630577,-41.569424,0.0,0.0
0,17.296616,15.787254,26.50885,-9.600025,0.0,0.0
0,-31.83366,34.159264,35.38759,-21.30074,0.0,0.0
0,2.6699677,0.34064102,28.92759,-21.613806,0.0,0.0
0,25.292557,46.449318,-35.601006,-23.517544,0.0,0.0
0,-34.308548,23.01651,28.482307,18.559525,0.0,0.0
0,-15.20245,-34.45635,-38.18301,-44.205994,0.0,0.0
0,-8.678078,-23.908741,-30.154865,-26.402681,0.0,0.0
1,45.74961,48.912827,12.229103,29.49392,0.0,0.0
0,-14.922775,21.67823,-14.221443,43.920616,0.0,0.0
0,-41.40902,-0.4526329,21.686531,-8.501106,0.0,0.0
0,-13.587414,-26.495296,1.5809402,-39.416187,0.0,0.0
0,48.06125,19.70182,-7.0150833,-13.890804,0.0,0.0
0,41.7592,-36.878777,-4.9498024,-38.243557,0.0,0.0
0,-37.177567,23.395737,-26.813078,-15.10215,0.0,0.0
1,23.846855,-8.596809,49.309196,-1.1788292,0.0,0.0
1,-0.9386368,46.68151,7.26577,17.229668,0.0,0.0
1,47.26803,18.172127,46.951256,21.129951,0.0,0.0
0,-18.897175,25.639664,1.7549629,-0.17715073,0.0,0.0
0,36.37629,30.835167,-46.716736,14.036331,0.0,0.0
1,31.14392,23.628433,39.61464,49.08081,0.0,0.0
1,-14.273716,43.96093,7.1453705,30.532532,0.0,0.0
0,15.091583,-38.527626,36.168198,-42.153698,0.0,0.0
0,44.726166,-48.67034,-10.709454,27.348671,0.0,0.0
0,-15.959515,11.120491,-29.467129,12.367676,0.0,0.0
1,42.178925,-21.123959,31.847061,27.588669,0.0,0.0
0,6.8060226,-49.743835,9.606438,-38.72595,0.0,0.0
1,3.5852242,34.672333,-23.7319,48.87133,0.0,0.0
0,-28.432543,-7.5653152,-20.987629,36.802834,0.0,0.0
0,39.437714,7.1162148,3.3602295,-11.730732,0.0,0.0
1,45.80742,45.026947,37.417465,35.228622,0.0,0.0
0,-16.90392,-2.875496,43.024757,12.077885,0.0,0.0
0,17.647957,-1.9019852,-38.84004,22.588463,0.0,0.0
0,23.31697,-27.06783,8.881371,-16.481327,0.0,0.0
0,-6.42358,-4.76173,35.99637,14.181885,0.0,0.0
0,31.118874,-32.80366,9.653019,24.481361,0.0,0.0
0,38.543655,6.4477386,-27.43188,-23.969084,0.0,0.0
0,-29.049408,39.17179,-17.884392,18.862549,0.0,0.0
0,-20.124006,-19.997179,-24.44017,-20.609093,0.0,0.0
0,-21.289837,-20.158052,33.946037,-3.3466988,0.0,0.0
0,-33.420013,8.698242,-14.757294,-29.573048,0.0,0.0
0,-11.857368,-44.918274,37.24231,43.0362,0.0,0.0
0,17.33133,1.0667076,33.968933,-21.774036,0.0,0.0
0,13.448463,7.0712395,-35.83353,-40.578407,0.0,0.0
0,-20.917665,15.419296,19.179512,-4.7666893,0.0,0.0
0,37.175125,-21.612251,43.52262,-21.59205,0.0,0.0
1,49.737488,35.628853,42.85186,-18.275082,0.0,0.0
0,-25.290049,-24.828362,35.26348,-37.677773,0.0,0.0
0,-36.861473,19.760635,-16.041988,-31.37119,0.0,0.0
0,-46.84749,-41.385033,19.371315,-18.085135,0.0,0.0
1,47.192696,-1.3213997,-1.2056999,24.263283,0.0,0.0
0,-24.672848,-34.120922,48.089844,47.38687,0.0,0.0
1,38.367043,-19.82124,49.804176,-7.023613,0.0,0.0
0,-11.415554,25.715515,27.243507,-45.595367,0.0,0.0
0,33.849693,-9.73975,-4.9339905,0.5871773,0.0,0.0
0,-22.412247,35.905403,-45.454197,-40.536903,0.0,0.0
0,-14.004181,0.27901077,-7.4318695,33.242447,0.0,0.0
0,-23.727953,-48.979847,26.586525,29.40773,0.0,0.0
0,-32.791557,-47.00491,-37.020035,-24.146198,0.0,0.0
1,48.690872,31.224037,42.15763,37.591805,0.0,0.0
1,26.177788,-10.622334,-1.4083328,49.46547,0.0,0.0
0,-23.825157,0.5646286,-14.180248,11.544357,0.0,0.0
0,-31.835049,-24.528069,-41.626144,-20.372503,0.0,0.0
0,22.137642,37.02176,-21.151495,-37.19816,0.0,0.0
0,18.525429,-1.4950943,-47.177673,-11.75341,0.0,0.0
1,44.839096,16.327614,17.663727,12.413864,0.0,0.0
0,-14.375378,-8.124371,-21.044613,0.4063797,0.0,0.0
1,23.104408,48.469482,-24.020725,34.980324,0.0,0.0
0,-19.598024,-8.464916,24.116615,22.208542,0.0,0.0
0,-49.995983,49.050743,41.26809,-32.897606,0.0,0.0
1,-27.638954,39.074562,45.200356,18.909248,0.0,0.0
0,17.33712,-30.076283,39.774857,-48.40301,0.0,0.0
0,11.29871,-13.442444,36.28212,-2.7386665,0.0,0.0
0,-16.046177,40.95188,2.076805,4.0215836,0.0,0.0
1,1.2915192,24.46746,46.71736,-9.390919,0.0,0.0
0,-19.576168,-29.821682,32.59237,-48.76531,0.0,0.0
0,-4.742592,31.108917,-5.630501,-0.4575653,0.0,0.0
0,-26.184195,4.6266327,23.198952,-38.777832,0.0,0.0
0,24.670158,8.646347,-30.159737,17.937088,0.0,0.0
0,44.5932,-25.260609,25.30249,-11.12265,0.0,0.0
1,42.593018,41.903923,0.27617264,30.606918,0.0,0.0
1,36.27262,40.32041,-24.381542,24.79821,0.0,0.0
0,-37.012375,17.708466,-5.8373756,15.259964,0.0,0.0
0,-18.598682,-1.2878609,17.557152,29.427917,0.0,0.0
0,7.8835297,-46.154095,11.126717,41.18486,0.0,0.0
0,-35.967648,13.703545,22.63884,-25.432688,0.0,0.0
0,40.850197,-15.959972,-33.36169,-39.305145,0.0,0.0
0,25.906845,-28.360283,-43.871464,-22.560423,0.0,0.0
0,-16.517101,11.120129,-37.20363,7.9749985,0.0,0.0
0,22.409897,-25.027693,-47.0855,49.408546,0.0,0.0
1,17.286743,-23.48373,32.353477,24.908752,0.0,0.0
0,-15.119026,-10.409439,-0.14876556,26.617134,0.0,0.0
0,12.381317,-36.733627,-22.400993,0.86481476,0.0,0.0
0,-0.8959465,-8.58226,21.546417,-24.921686,0.0,0.0
0,-0.5469551,-43.081947,6.016445,35.766792,0.0,0.0
1,17.502136,13.769978,45.14913,-13.102562,0.0,0.0
0,-37.089466,-34.351097,24.253342,-4.304802,0.0,0.0
0,4.481827,19.881561,-37.950615,0.092803955,0.0,0.0
0,-44.876278,24.84143,3.1620102,-12.143803,0.0,0.0
0,9.979546,2.2327538,-32.282513,-1.6996078,0.0,0.0
1,-25.295115,19.889603,46.29522,15.385101,0.0,0.0
0,32.85923,-18.776041,-46.530228,46.22119,0.0,0.0
0,19.819466,20.659485,2.949501,-15.074997,0.0,0.0
0,33.903084,16.520248,-29.65899,-25.39264,0.0,0.0
0,19.122986,22.817635,-44.24755,31.506744,0.0,0.0
0,-46.27971,-35.396492,12.563831,-3.0970917,0.0,0.0
1,40.50921,8.157433,41.93551,11.545311,0.0,0.0
0,10.234337,-48.254723,-8.200729,19.266914,0.0,0.0
0,-17.742676,-25.802166,26.67186,20.951729,0.0,0.0
1,18.964836,26.621414,49.88598,-34.686195,0.0,0.0
0,10.070473,33.929924,-47.03164,1.5729256,0.0,0.0
0,14.60939,-21.628262,14.935722,13.986027,0.0,0.0
1,29.629875,32.45569,16.874016,-23.034388,0.0,0.0
0,14.183998,-2.0445595,49.282547,-33.69453,0.0,0.0
0,13.852371,-10.990578,-39.117092,-38.844913,0.0,0.0
0,32.749374,21.176613,-43.796318,19.979813,0.0,0.0
0,-37.22943,-9.617771,48.159416,-2.6713257,0.0,0.0
0,-4.1494293,-14.6143265,37.532303,1.0035515,0.0,0.0
0,-26.558697,-31.535053,-16.252796,-16.992752,0.0,0.0
0,-44.360615,14.251617,30.104378,-27.21486,0.0,0.0
0,-48.56915,19.168137,41.369026,-19.692743,0.0,0.0
0,36.943535,42.052795,-48.63928,-3.4845352,0.0,0.0
0,-38.200096,-32.55129,41.918434,49.88929,0.0,0.0
0,41.80049,14.448898,15.319305,-40.924515,0.0,0.0
0,3.1274452,-37.520428,-43.78309,5.8497963,0.0,0.0
0,-31.364859,23.96067,-2.6180573,4.465233,0.0,0.0
0,-32.319386,-3.9613,-10.065807,-20.550484,0.0,0.0
0,-5.652935,18.538315,-24.561293,46.475105,0.0,0.0
0,-13.498676,12.104885,9.340786,14.673943,0.0,0.0
0,-42.955307,-31.932713,15.496033,-23.16519,0.0,0.0
0,-12.981899,-5.320984,-40.215637,7.1767616,0.0,0.0
0,0.6138878,1.1389427,-48.740673,39.603493,0.0,0.0
0,-41.460144,-35.713623,25.822243,-47.279114,0.0,0.0
0,-47.352444,-31.740564,17.935799,-31.607199,0.0,0.0
1,14.104446,-13.631351,47.354095,47.92354,0.0,0.0
0,14.974716,-30.639713,14.067268,41.289406,0.0,0.0
0,-17.281796,26.315025,-38.20219,-35.567707,0.0,0.0
1,-31.386465,49.74134,46.332184,29.775665,0.0,0.0
0,-43.876343,33.07952,-31.6876,38.841667,0.0,0.0
0,-30.029154,12.694637,15.106537,45.214096,0.0,0.0
0,-18.6337,10.127701,-26.574362,-47.204815,0.0,0.0
0,-43.633575,13.42342,-34.63315,0.8480797,0.0,0.0
0,43.777397,41.193245,-43.530006,-11.830223,0.0,0.0
0,35.252693,-43.083572,-25.637531,11.649887,0.0,0.0
0,43.120743,-7.139118,-46.324295,22.925568,0.0,0.0
0,31.495872,-9.862225,-21.174843,32.955765,0.0,0.0
0,16.876297,7.541149,-22.573875,-10.265881,0.0,0.0
0,23.664787,-36.181908,-14.512062,31.098053,0.0,0.0
0,35.101837,4.357094,-47.829826,-33.71305,0.0,0.0
0,-45.717068,-8.577026,-12.508743,17.243614,0.0,0.0
0,10.718601,6.37204,-29.763329,-16.896542,0.0,0.0
0,-29.931427,44.4405,-37.690525,-23.697365,0.0,0.0
1,19.596794,24.974403,23.96164,-4.017685,0.0,0.0
0,35.739998,-21.967072,-15.840603,47.875687,0.0,0.0
0,12.538277,27.288246,-31.726383,7.9705887,0.0,0.0
0,35.43123,-4.929138,-3.0489502,-34.90191,0.0,0.0
0,-38.2978,39.301743,-17.378544,26.76503,0.0,0.0
1,-4.810787,38.96898,-20.489525,38.25892,0.0,0.0
0,13.902145,24.161217,7.417637,-47.580605,0.0,0.0
0,-29.735703,-33.770466,-46.791122,-1.1990242,0.0,0.0
0,0.27794647,-11.490513,-6.7649956,27.278038,0.0,0.0
0,-41.407223,43.332253,30.499878,-20.115448,0.0,0.0
0,24.73162,-48.44681,-37.155914,12.639023,0.0,0.0
1,26.684654,25.77555,37.46776,21.633781,0.0,0.0
1,-24.84942,14.594841,47.90457,38.983322,0.0,0.0
1,6.626667,33.608253,29.95456,-7.225609,0.0,0.0
0,18.276108,6.1420135,-35.60247,18.15435,0.0,0.0
0,-1.6748886,-37.114273,25.922897,38.46261,0.0,0.0
0,-34.087765,-24.501425,-26.71368,46.29959,0.0,0.0
0,26.599983,-42.368496,-26.713753,-5.99366,0.0,0.0
0,-14.851273,22.900406,-0.7944641,-3.91782,0.0,0.0
0,-7.916748,-19.914097,-10.988323,35.83741,0.0,0.0
0,-47.36573,-48.30758,49.734016,38.626846,0.0,0.0
0,-0.12459564,-28.758717,18.441658,-30.36009,0.0,0.0
1,34.89318,32.071915,2.619194,17.185066,0.0,0.0
0,-5.6485786,-42.240597,39.197334,-23.442823,0.0,0.0
0,-36.265625,30.445885,-34.46934,30.553886,0.0,0.0
1,26.865746,42.199158,37.457947,-10.288822,0.0,0.0
0,-47.50879,-49.407333,20.784195,20.829033,0.0,0.0
0,15.965721,32.12596,26.832733,-34.817856,0.0,0.0
0,-34.588676,-44.120293,-43.148994,6.9741325,0.0,0.0
1,36.679024,15.622025,6.946987,29.175438,0.0,0.0
1,15.92141,37.721733,46.707794,4.8949966,0.0,0.0
0,-18.157482,38.317574,-8.072861,19.78138,0.0,0.0
0,0.17926788,-38.733566,10.47287,-3.111435,0.0,0.0
1,13.432766,20.506958,46.850708,48.429718,0.0,0.0
0,-15.549946,16.738686,18.639183,-15.796597,0.0,0.0
0,20.92611,-43.372322,-33.845818,-35.95615,0.0,0.0
0,36.99489,-30.622751,-38.010334,-24.486464,0.0,0.0
0,25.120575,-12.734867,-41.52198,22.67212,0.0,0.0
0,-7.735718,14.93045,-12.361614,-36.900635,0.0,0.0
1,36.9553,34.809837,-30.100227,35.465446,0.0,0.0
0,12.593468,-48.079395,11.782825,20.095047,0.0,0.0
0,10.4929085,-47.80473,12.336922,38.37265,0.0,0.0
0,45.421814,-13.749157,-30.314976,18.84848,0.0,0.0
1,-27.140516,49.022293,37.207535,28.559952,0.0,0.0
0,14.0581665,-23.762566,5.1444244,-17.517418,0.0,0.0
1,-24.926073,45.504936,0.39670563,29.858292,0.0,0.0
0,38.12551,33.103065,-40.57528,-8.65876,0.0,0.0
0,6.8850937,-22.2183,24.56266,-18.902576,0.0,0.0
1,29.702728,-3.3582497,39.454475,4.4970818,0.0,0.0
0,-0.6810074,9.403652,-36.11035,18.462715,0.0,0.0
0,-30.30547,-8.4724655,-43.164772,5.4280624,0.0,0.0
1,24.192421,23.867378,-14.13023,41.13292,0.0,0.0
0,-10.869801,42.602837,-30.206745,-30.319399,0.0,0.0
1,7.522053,11.480667,34.43657,4.476078,0.0,0.0
0,-22.284925,-29.516489,33.104424,36.752136,0.0,0.0
0,14.000473,16.195503,-38.34772,0.024848938,0.0,0.0
1,1.3996124,47.169456,18.624,4.0623436,0.0,0.0
0,-21.951866,24.611412,-18.528425,-46.699326,0.0,0.0
0,-8.292217,23.726242,4.6640205,-37.73076,0.0,0.0
0,19.573196,-25.498098,39.946518,14.734634,0.0,0.0
0,-12.859238,-1.4936333,47.040558,-8.068764,0.0,0.0
0,-17.20248,-1.9870682,21.128922,35.987556,0.0,0.0
1,46.626648,-13.445938,49.08976,7.9255333,0.0,0.0
0,11.175041,-31.184042,18.906158,-4.836891,0.0,0.0
0,-25.528723,-11.995071,28.426163,26.781853,0.0,0.0
0,-34.350098,11.225189,10.465389,28.22158,0.0,0.0
0,32.055054,48.806915,-39.916378,-32.042366,0.0,0.0
0,6.643261,28.243675,-35.756775,-46.988285,0.0,0.0
0,19.436272,-4.186016,4.8322983,20.381424,0.0,0.0
0,44.24659,15.456917,-17.186142,-8.335899,0.0,0.0
0,-31.446712,9.651394,28.693863,-35.51139,0.0,0.0
1,30.493774,29.123314,5.9673424,11.111961,0.0,0.0
0,21.495796,39.17148,-44.720524,30.972473,0.0,0.0
1,35.14035,17.302406,-5.864395,14.116875,0.0,0.0
0,-9.360905,-11.381332,-8.832687,4.9023933,0.0,0.0
0,12.743862,-39.51059,-47.508507,41.7368,0.0,0.0
0,-44.527023,49.558266,3.702938,-8.074951,0.0,0.0
0,-33.470634,-11.173119,-31.582277,7.6811676,0.0,0.0
1,34.69168,38.40094,-42.060173,22.01867,0.0,0.0
0,-6.8309364,-14.5033,-24.087864,33.71231,0.0,0.0
0,33.481125,-48.765396,4.5920258,-8.393501,0.0,0.0
1,27.811012,-11.28331,31.11557,16.771805,0.0,0.0
1,9.187107,38.70842,38.777794,25.669754,0.0,0.0
0,-12.66111,-8.717197,4.254837,34.24267,0.0,0.0
0,-2.4720116,-11.832817,22.316864,-32.661068,0.0,0.0
0,-44.081932,7.4401855,-37.75212,20.11052,0.0,0.0
0,0.02388382,27.36116,-28.313768,30.331078,0.0,0.0
0,-33.914024,46.197075,-31.038172,5.482067,0.0,0.0
1,20.46743,48.590904,-37.53296,26.243195,0.0,0.0
0,-20.875204,-21.91943,-20.876974,49.018173,0.0,0.0
0,15.144173,0.08591461,-12.97974,-25.400066,0.0,0.0
0,-9.950417,-26.191908,-4.8568,39.923576,0.0,0.0
0,1.5947533,39.643883,10.194473,-9.406578,0.0,0.0
0,23.124474,17.339172,-29.306847,-29.7781,0.0,0.0
0,41.579834,-11.3558235,-19.75786,2.4233208,0.0,0.0
0,-9.887272,-37.838127,-48.754387,-21.24974,0.0,0.0
0,-5.538822,-28.292412,-37.270836,41.16649,0.0,0.0
0,46.86664,-18.181765,-20.510853,-23.273533,0.0,0.0
1,18.70494,22.574287,45.742233,1.3917694,0.0,0.0
0,37.84893,5.286415,24.277779,-48.235577,0.0,0.0
0,-17.42347,-14.766758,22.168068,-9.85759,0.0,0.0
0,5.6245346,11.580528,-16.005413,-1.769043,0.0,0.0
0,35.337082,-45.776524,-14.180054,-30.277723,0.0,0.0
0,33.646942,-1.4613571,-37.404953,31.65519,0.0,0.0
0,46.32946,-15.3839035,-32.6465,11.2713585,0.0,0.0
0,-5.3404503,-22.19075,44.954285,-1.434391,0.0,0.0
0,-41.535904,39.616623,17.693535,21.898117,0.0,0.0
0,5.419361,-16.0429,-30.859512,-2.7664185,0.0,0.0
0,18.75026,-37.332172,-1.7295303,2.7542,0.0,0.0
0,-37.024624,28.009544,-46.43094,-43.0846,0.0,0.0
1,12.848347,22.053497,48.42389,42.13555,0.0,0.0
1,0.5906296,49.427162,22.432167,9.400196,0.0,0.0
0,-37.015663,-21.658833,44.900444,-44.105,0.0,0.0
0,-45.499496,-5.6288795,-10.497494,40.76097,0.0,0.0
0,25.257408,-5.917198,30.918945,-39.685623,0.0,0.0
0,-6.904476,-48.306847,1.9134865,-37.911125,0.0,0.0
0,-12.6456375,-27.045065,-6.390606,-26.098549,0.0,0.0
0,-34.84311,36.899742,-26.153105,31.071564,0.0,0.0
0,6.4005623,-9.941639,21.524208,0.62223816,0.0,0.0
0,-6.7618446,19.263596,36.49581,-14.636127,0.0,0.0
1,-8.846508,19.72699,32.016937,7.5697556,0.0,0.0
1,-12.2943535,44.198135,5.488312,15.671791,0.0,0.0
0,-23.012346,2.013523,-4.274601,-42.822258,0.0,0.0
0,-34.05779,5.4941254,42.934776,18.303734,0.0,0.0
1,4.806404,26.063873,19.82647,2.9321594,0.0,0.0
1,27.129951,-12.413277,10.485798,39.022705,0.0,0.0
0,32.193665,-40.454544,-35.805267,42.32138,0.0,0.0
0,13.699799,-34.045174,29.240623,10.787617,0.0,0.0
1,4.4196854,45.58423,19.822083,4.3630714,0.0,0.0
0,-6.705761,-35.220314,-40.725594,-23.837406,0.0,0.0
0,11.506386,1.2364159,-8.539654,18.78038,0.0,0.0
0,-7.7610664,-49.830894,45.26941,19.262497,0.0,0.0
0,-15.6674385,-3.7737007,-13.481312,-6.526039,0.0,0.0
0,-26.946508,13.820885,-49.099106,-41.817158,0.0,0.0
0,24.195366,38.479286,-21.353834,-49.39377,0.0,0.0
0,45.049194,-45.175426,-14.755611,-39.08516,0.0,0.0
0,-11.263077,-9.329067,44.00963,-48.899414,0.0,0.0
0,-14.131893,-43.361855,3.4032593,24.984192,0.0,0.0
0,39.097946,-40.52648,-48.53639,-7.895111,0.0,0.0
0,-8.480621,-33.13067,25.011475,-15.02961,0.0,0.0
0,15.50209,-17.612564,-5.5417595,-35.236538,0.0,0.0
0,-23.565489,-45.856964,-48.45256,-27.727253,0.0,0.0
0,-29.48796,-47.257633,-46.968536,0.5159607,0.0,0.0
0,40.27854,27.890915,-11.952286,-42.964153,0.0,0.0
0,-38.180626,-33.593468,30.492867,24.290367,0.0,0.0
0,2.4230309,46.89399,12.051521,-25.206125,0.0,0.0
0,33.99019,39.534607,-31.404995,-42.17812,0.0,0.0
0,-33.6866,5.7498093,-11.088837,-15.296787,0.0,0.0
0,-37.790318,23.929085,32.13565,17.55378,0.0,0.0
0,29.655945,-30.723513,18.124184,-37.33936,0.0,0.0
0,-49.562244,7.4794846,32.95616,-18.65825,0.0,0.0
0,15.836235,-37.76597,20.1165,16.56363,0.0,0.0
1,46.8143,-10.668438,1.9044037,20.358864,0.0,0.0
0,-49.372757,44.330894,17.37323,-30.738628,0.0,0.0
0,26.543259,21.577003,-41.419476,-38.926315,0.0,0.0
0,-33.388943,-4.5307503,-21.034246,12.633659,0.0,0.0
0,-49.617767,7.0285034,20.77243,46.856506,0.0,0.0
0,-0.7888794,-44.236343,43.962723,-33.813393,0.0,0.0
0,38.05388,-33.140297,33.750443,8.328159,0.0,0.0
0,12.153427,-19.638306,25.007805,-38.88979,0.0,0.0
0,44.677277,-30.385334,38.78215,-15.861477,0.0,0.0
0,-0.8422508,-15.243149,9.000759,-39.99434,0.0,0.0
0,23.845428,-26.955921,23.167877,0.34249878,0.0,0.0
0,-41.438446,-2.848606,45.413025,-15.814686,0.0,0.0
0,-11.163128,-28.521002,-2.8113976,-29.378122,0.0,0.0
0,-30.927366,-42.170425,32.92227,24.776245,0.0,0.0
1,9.633606,16.194206,45.006554,15.782158,0.0,0.0
0,43.695953,-31.908298,-1.76857,39.38954,0.0,0.0
1,18.083801,25.71708,27.744003,23.428688,0.0,0.0
0,19.21753,-9.997929,-18.73783,49.985,0.0,0.0
0,-43.82922,42.460594,23.93177,-48.58737,0.0,0.0
0,2.1168594,6.026123,-33.1074,-12.703686,0.0,0.0
1,39.77041,42.5688,9.989338,13.418434,0.0,0.0
0,-21.96182,-29.392708,-18.979055,11.924915,0.0,0.0
0,5.2872963,22.555779,9.230923,-49.01265,0.0,0.0
0,-31.070387,11.2116165,-37.925846,41.812447,0.0,0.0
0,-33.437714,7.6003494,-35.5375,8.467136,0.0,0.0
1,-49.589043,35.431236,42.352722,42.69229,0.0,0.0
